Age,Income,Credit Score,Loan Amount,Loan Term,Interest Rate,Employment Length,Home Ownership,Marital Status,Dependents
41,112886.74299608431,585,25351.33495225622,42,17.11474511362421,21,1,2,3
56,65052.56714847231,647,12376.850586883807,40,13.390475958820424,19,1,1,2
48,66206.4094170819,579,31729.886635376937,28,12.139028024611408,16,1,2,2
38,100654.22057712768,570,18010.083321585134,31,14.90009099588441,25,1,1,4
52,80428.77372880108,510,21272.78392370133,44,18.99639226555375,23,1,1,4
45,86486.11433154912,486,18657.615822305143,33,17.425328510097387,13,1,1,2
42,86281.75265985503,494,25954.938227845192,40,16.401702959776134,18,1,2,2
41,86594.4824168958,699,27093.62055809522,34,14.118506466780843,26,1,2,3
52,90364.49694072542,551,11816.305190512549,45,14.472665032882198,17,1,2,2
42,89396.81687668776,516,31526.954878328303,45,15.50994141574986,24,1,1,3
41,79923.31939626837,515,33116.49666612866,39,15.80888192896278,17,1,2,2
44,90218.34161767976,639,17840.293833304382,47,12.647241916224925,21,0,2,2
43,108535.81656793694,556,13839.404389493038,46,15.418988707530309,17,1,2,3
30,132498.83392099495,647,33480.22648358583,38,14.297194196475182,4,1,2,4
42,89017.798940958,596,31257.50146745009,25,11.211656363731915,13,1,2,3
36,91211.4489368434,736,27760.70482142455,38,11.101083193204108,14,1,2,2
47,93296.19322536362,496,21722.08206064269,33,16.22121303035999,17,1,1,1
40,105277.27457582764,563,19029.241639320277,41,16.674096639228345,12,1,2,2
45,88495.25964665446,641,26829.354443024247,31,10.282406650621285,14,1,2,3
41,61048.26236973919,687,24609.79239207637,43,14.495589867571612,11,1,1,1
39,73401.49443742151,401,34608.90724181007,37,16.01251147633453,14,1,1,3
28,99936.04770971814,676,29198.344159033957,35,12.357496434536078,23,1,1,4
34,91402.75758614903,683,27014.72508088421,35,11.81290092146671,19,1,2,4
44,92149.87179546832,477,26579.459978582177,51,15.875105171902444,26,1,2,4
44,93025.32172719893,677,26172.48180632447,34,12.201597192881923,13,1,2,3
31,112848.52815075584,645,35237.07174364835,38,16.92253368738782,17,1,2,2
51,81005.66740510939,477,27065.806911038475,36,14.125485829962052,13,1,2,2
36,84576.23671079327,675,26244.401366009264,32,12.9582747626933,21,1,2,4
54,108463.2127218726,667,13396.559737735955,36,11.00362504447067,24,0,2,3
26,97186.32772676328,551,31952.92983572702,34,14.66002058224375,14,1,2,3
45,95473.0927714656,763,35099.839548862605,43,10.490860508704714,17,1,2,2
45,56216.30944895131,528,31630.347689061247,34,18.21599969505584,25,1,0,3
44,74270.82536302062,491,26027.30244461497,43,16.373120416561868,29,1,1,4
43,83497.00095250412,602,20048.922738185443,54,13.031083739387311,19,1,2,2
45,100750.01061412004,692,24005.709524195478,35,12.896774063460391,21,1,2,4
43,106575.20778469768,571,26667.0712040331,33,14.72030522002963,9,1,2,3
48,73401.72679706912,544,13611.7691636852,42,11.732120245635484,23,1,2,3
33,108755.93337306028,653,29232.599021837563,39,11.387164490675138,17,1,2,3
36,112868.666586977,615,26151.953214069108,35,10.907675209715467,13,1,2,4
50,124791.71787701128,521,20875.27509712072,33,11.526729224818206,13,1,2,3
54,76460.86756956729,496,31438.17557906386,23,11.886068067289468,16,1,1,2
42,104664.08458832836,508,17860.295016218264,48,13.219282308721104,20,1,2,2
40,94185.51701477695,622,24456.44248761584,33,15.463030231424131,16,1,2,1
44,71626.26834843785,548,30671.3137726872,33,14.482207575423791,23,1,1,3
39,99232.80683927344,581,15856.916457390089,41,12.228336994295493,11,1,2,2
39,70078.40907733236,520,28425.64624047952,42,12.678784787150928,27,1,2,3
52,54398.219328842766,573,16034.065841450378,41,8.803104837541705,19,1,2,3
56,99415.27566991298,507,24209.58494456958,26,14.76059008066215,14,1,1,2
42,69621.9433607038,528,19301.73200125245,32,13.431652619943897,13,1,2,3
43,87519.7400219817,577,21831.419238276347,29,14.772754223679256,18,1,2,3
36,96117.4352802844,494,26628.807406224267,32,9.174899166773155,18,1,2,4
46,79591.64683095035,675,15773.057691722064,44,12.742569298052638,18,1,2,2
37,115324.83903755386,662,32060.8198162208,34,11.236347829942634,9,1,2,3
52,77331.96978674823,455,36550.089824449286,47,17.832756772735223,26,1,1,4
42,77886.71093248976,612,22504.057129409208,33,17.719470286568722,18,1,1,2
30,116042.00949596392,659,32236.90816207415,41,20.442307162634027,17,1,2,3
38,72397.16281370536,497,36428.3551842767,46,12.349632565216003,23,1,1,3
41,70261.48902553314,306,34820.960759700174,37,16.34053186083154,10,0,1,2
42,52335.10717044232,620,22088.5304555526,28,18.583249195735604,19,1,1,3
38,103413.10765553905,577,28565.67269301016,29,12.645764145490112,11,1,2,3
36,114014.6946492042,647,36223.176247108335,40,14.356103702057403,14,1,2,2
42,69240.64196077849,487,34897.24919383,40,10.644577172344109,30,1,2,3
49,64121.71142433822,621,35230.23011963158,27,12.67293169008541,21,1,2,2
36,101470.25207745552,498,30430.99370855131,49,13.255827386612546,30,1,2,3
43,73716.70413827391,515,28985.33689240169,29,15.31942966961057,10,1,1,3
39,114870.38671666782,539,23926.366784736256,49,9.791001805579018,27,0,2,3
50,46415.36315677162,696,19965.369070826982,51,13.649261381998306,17,1,1,1
38,86713.51979580364,606,21872.22675893032,35,17.652042820330877,19,1,2,2
43,105490.00589369664,492,22185.53283253024,44,10.871848853455012,14,1,2,3
39,78783.69135668178,557,23312.999358596157,30,11.46019649910588,13,1,2,3
39,82693.65805667292,628,21771.936361550663,39,8.883682845513437,12,1,2,3
40,91838.23498936588,663,27901.034522744903,35,15.400461881760648,25,1,2,2
56,87640.12504888188,509,36939.5549164399,29,13.46541201546029,23,1,1,2
37,101925.7135455428,648,15710.939166084969,37,16.246684498991122,18,1,1,2
47,94379.4608206994,557,24878.901593567727,41,17.591103764573838,20,1,1,3
56,83301.94643142582,564,23688.040552963623,38,9.58466444610322,17,1,1,3
52,35764.00867556142,733,7550.75395374334,44,15.0953369693963,20,1,1,1
42,73022.14599586735,329,47378.2019514934,40,16.210172661218635,20,0,1,3
43,82253.82583501005,569,20039.21987490655,39,12.983587077331835,22,0,2,3
43,95045.29606887395,470,19714.8279687329,34,13.70359170069139,14,1,2,4
39,62469.58224999124,680,29180.693465911027,48,12.310806078684502,20,1,1,2
39,77614.79880486109,639,25797.912709662367,35,10.003118355136284,22,1,1,3
43,78003.2205735796,478,31318.936056092607,42,15.889137989371443,29,1,2,5
33,80345.17501594225,687,27929.98299906824,34,15.780491024993488,26,1,2,3
46,78375.37775223897,603,22066.153589526817,40,13.897743869554466,22,1,1,2
33,67492.28804646317,591,15654.226244756275,38,14.614157666221349,21,1,1,3
42,51178.24286765694,591,27570.571288287207,30,15.621376954932078,23,1,1,3
39,94644.6832224748,554,24368.15732801726,57,11.204877293727105,19,1,2,2
52,90736.24186719138,593,23653.239125529468,41,16.446131703971886,20,1,2,3
43,79149.56373457721,552,29438.613072086577,41,14.828664290293446,15,1,2,2
42,99597.00773363348,529,21975.55590866592,43,13.64250918245684,8,1,2,2
48,96220.79296267666,560,19830.67826812053,28,10.50430396073667,11,1,2,5
54,84821.59195198712,570,17204.30654923839,39,18.95321069340132,19,1,2,3
36,94926.12052004664,575,25174.337030413364,36,12.65885868172409,23,1,2,3
33,99665.82538326584,534,21951.872421555778,48,15.335971061201358,21,1,1,4
55,82552.71625642185,544,15129.585742574644,36,9.322860227754164,20,1,2,3
41,93086.13491602344,652,38016.07992175479,42,13.934212309414177,21,1,1,3
32,81648.03860711903,482,35814.119241824694,50,16.003541213276662,14,1,2,2
28,99025.11901397836,669,34262.22811168827,33,13.916283839741688,17,1,2,3
42,61967.19348374909,648,21466.15344544739,45,12.947095687715503,18,1,2,3
33,142334.14859065285,681,38744.34307723684,44,14.962531237516028,21,0,1,2
25,111543.72977399125,503,25440.87388176033,47,13.65643322217796,16,1,1,3
32,36203.39673186823,580,30173.77471174424,21,11.477543966594316,28,1,1,3
49,113026.0932064202,680,9555.939609647938,38,21.821482621177186,13,1,1,2
46,105705.13307311002,670,25974.175855189704,34,15.632254757962366,18,1,1,2
52,61261.207972806114,600,16488.8641577437,25,19.00063357065725,18,1,1,3
39,95349.19275872305,599,20638.195354431,43,14.748012264849237,11,1,2,2
47,52970.0163318201,549,36596.27540691816,20,13.415106176457146,24,1,2,2
53,73477.89275817497,526,27479.872741645897,36,16.183641063327492,29,1,2,3
37,107509.89119774668,527,26544.77906335917,47,17.532815459568127,12,1,1,3
34,100865.22929813844,625,31097.372010812283,35,12.812109257895887,4,1,2,2
43,65326.01478216285,613,16587.481201085764,34,16.40618969100388,19,0,2,2
34,67340.75733109043,572,26883.92287395889,39,13.631804832178542,19,1,1,2
46,67749.99427167245,513,27659.84581767029,44,17.335040366650382,23,1,1,3
32,82488.53918977967,557,25589.745700821142,30,16.047824540488023,26,1,1,3
35,62694.01015260968,604,22066.20438016676,38,17.037161285434706,11,1,1,3
33,82125.71873844325,631,26719.611299712986,37,12.2337021119066,15,1,2,3
56,72168.73984793917,445,32577.173859292343,45,17.321405444280927,35,1,2,3
38,59607.21009917639,629,22935.181079819027,31,14.141489113779684,17,1,1,3
47,39747.17528384074,559,12398.067539577016,32,11.367798636227567,12,1,2,3
43,87453.8891649293,591,14433.261483528546,30,15.714365862732462,15,1,2,2
51,65717.50278329359,643,30140.774383303346,23,13.922305634222893,22,1,2,3
42,70390.02420488241,482,27806.582190484303,32,16.19610536680797,17,1,2,2
43,95223.94483265094,530,33863.03930631093,41,16.80245911608764,24,1,2,2
47,96056.50448998682,698,19102.6088085144,45,14.87742984736648,10,1,2,3
33,85526.7157824471,713,32737.413608617477,23,15.140815832648482,20,1,2,3
40,95011.7363323,653,24572.13090071316,34,11.543603535382088,16,1,2,4
34,49500.18811331366,524,28526.42961743448,39,12.577230231234392,26,1,1,2
46,80375.81056718112,598,16234.944371592925,40,12.939652662725456,10,1,2,2
49,46942.81775879641,542,35087.94629583309,14,13.909039846850382,27,1,2,2
46,86438.568037647,539,26795.51602608288,42,15.485634062330002,26,1,1,2
40,73999.94742370432,677,32649.498088073266,30,17.22046338114796,26,1,2,2
36,41971.24378597952,582,28535.47683486407,26,12.518404507115203,20,1,1,2
39,66642.0068017499,395,35092.00344729174,27,16.20743973959474,9,1,1,4
47,38599.44521608864,720,17246.15603079242,34,13.309867049271002,15,1,1,2
33,82858.23817751676,420,34762.83701830892,46,17.536948371897406,21,0,2,2
31,121139.390572358,526,27816.681369789327,42,17.60976740327201,18,1,1,3
37,117853.75644349828,681,29481.3757816538,42,15.755567948249109,13,1,2,3
45,82424.34248187055,516,18955.805094380583,40,15.514716280169578,25,1,2,4
43,110001.03040288284,538,25043.852695903548,36,12.5268420362408,14,1,2,3
42,59499.11742939943,568,26106.471907282372,29,16.5284965830202,28,1,1,3
39,119166.6572800288,626,27583.462146849637,18,9.719045121978064,16,1,2,3
43,83076.31876161387,494,32333.17458413888,46,14.700684158839126,28,1,1,3
52,82585.33638723707,592,9312.029342425143,49,10.962920151920288,23,1,2,2
49,98741.187361935,643,21437.918871937887,33,10.695513233960863,14,1,2,4
46,97451.7475121201,513,18967.49154718136,32,16.60013648010298,18,1,2,1
39,79816.77345086695,609,21600.37274248139,38,17.553338798731456,23,1,1,2
53,124328.77272076026,587,25249.831403339987,46,9.204319250224383,23,1,1,3
50,90047.01232818146,503,22690.68637529154,35,11.001757028900224,19,1,2,4
39,85709.64422296626,583,13394.71443051172,40,15.369045861250385,14,1,2,2
42,107731.27887963036,575,26374.851703920693,40,10.08130125997916,16,1,2,3
48,68138.93907721358,559,17290.623649168454,38,17.561980514546836,15,1,2,4
37,71102.21133453825,498,29933.88991954651,39,15.449996991114729,10,1,2,3
34,115573.65233408236,645,32429.14461869813,38,12.183862237951946,16,1,2,3
33,85333.33741769365,626,28179.920395773708,32,12.82582665792222,16,1,2,3
39,62548.12883100461,617,23035.328130551046,28,16.81687740589914,16,1,1,3
35,57820.78131151033,586,29064.686402271826,37,9.058582001507377,15,1,2,3
48,71682.6922366315,433,31777.69119612216,43,15.617803673184316,28,1,2,4
32,81302.92447839357,626,26234.555382542832,34,15.361427281143005,12,1,2,3
24,82004.02976210687,605,37394.8777361885,39,15.72637881923492,11,1,2,2
36,81437.90535399708,653,16677.911285247836,35,17.547052643493835,19,1,1,2
25,101491.0967335153,610,31217.59903951884,27,13.26076601755321,24,2,1,3
49,70721.77401552605,704,20217.60489940569,39,12.51200105544796,23,1,1,2
46,87619.03227823631,588,22265.127533145424,34,6.06763586581705,6,1,2,4
35,83838.3538812708,600,28063.8550584608,24,6.200261616121086,9,1,2,3
48,112979.21576508194,478,25075.3879910428,22,12.681455103475294,15,1,2,3
33,68634.67377150747,705,32791.34551992352,43,10.714176367205482,25,1,1,3
33,85409.14287396993,550,27445.40720839444,32,10.392673711632508,11,1,2,3
57,65848.26533685127,619,19659.644919915583,35,12.608832670191576,16,1,1,3
27,79204.54257987594,669,28020.089209108497,38,15.940001010345084,19,1,3,2
36,76774.06425502543,700,22053.956111741954,43,15.793263932198077,11,1,1,1
28,77401.2669066177,531,21648.76231332205,38,17.23732614666745,14,1,2,1
40,116452.39948179763,626,27466.070702787943,40,16.206758760861305,21,1,2,3
38,57345.94616731004,525,28373.836091912577,33,10.57394953796913,24,1,1,3
45,38082.54396007456,667,16835.326976107328,36,12.85332008556454,18,1,2,3
38,67933.14993579534,716,27336.608744432317,37,13.509640231169373,27,1,2,3
56,59902.23073137262,660,14501.888092587817,22,5.722573306376334,24,1,2,4
54,97117.32091188504,530,25238.379890685464,30,15.761612351898046,28,1,2,1
42,101418.75620711457,578,22870.502449303905,32,14.017876495634246,27,1,1,4
39,91506.57602008156,628,20739.088039981994,47,13.755237981369456,23,1,2,2
26,110290.89734123347,603,31161.89143643004,45,14.557111821687284,21,2,1,3
49,81343.31081708879,574,24631.1856955954,28,14.445170502757254,13,1,1,3
40,102815.23508731498,612,24681.749445929883,23,11.36305951818462,22,1,2,3
45,114928.69346201669,565,22669.59779994753,48,17.234330938355598,15,1,1,2
46,98037.92239985656,574,20746.84016103529,36,15.580451483415976,19,1,2,3
36,81248.82002678816,727,26191.516190996823,42,12.99493326489118,15,1,2,2
38,74498.00113897983,537,33170.60450851808,39,13.718991249083212,30,1,1,3
32,96436.0588982724,575,26555.09101332491,30,17.761583016846657,18,1,2,3
34,78848.74498181115,504,23039.384582182607,46,18.214331690138884,26,1,2,2
44,89206.17269376246,607,17959.101981853673,45,17.12654421847941,30,0,1,2
49,103868.4451154915,572,15431.178838137474,38,16.183409257793606,14,1,1,2
35,133345.5559242281,607,26986.345299418128,33,13.839584358785944,16,1,1,3
50,91482.04309294796,498,30665.109835835374,28,15.022824027622253,22,1,1,1
41,80326.1532180944,675,24783.12758464085,48,14.476152500457756,21,1,2,2
41,66364.01087823084,667,26587.098428388246,32,12.12597516361131,12,1,3,2
26,141316.95939594164,629,27770.677079791032,44,13.853236086892217,12,1,2,3
35,117544.29436900456,518,24858.096473104357,34,16.637252592424986,10,1,2,3
48,92880.60971727464,604,22169.47952728416,28,15.123055554399611,27,1,1,4
45,66005.069132706,512,1000.0,37,17.917316469833654,17,1,2,2
49,75956.37118970681,700,23253.876075475186,44,13.177563860234567,16,1,1,1
49,85126.69480156305,635,20676.588667189197,35,15.320433795299426,14,1,2,3
41,116454.59111840805,623,24348.903334606937,39,13.701137304957292,16,1,2,2
42,74954.1087553399,605,24493.961855816997,38,10.998276845702184,20,1,2,2
46,97729.18474811784,630,29082.84656460012,28,13.262151615292485,18,1,2,2
44,58583.29721837136,537,14596.173781848003,46,13.19007502093548,19,1,2,2
47,92127.76143767212,549,26384.54723081584,45,12.582020689853556,21,1,1,3
51,32413.907460753493,529,13514.10870316143,29,15.4749739278393,16,0,2,3
56,74490.5844854223,635,20863.969699457968,33,15.016151462639,20,1,1,2
33,99635.60997531186,613,32850.538892770724,24,12.914526103175806,19,1,1,3
42,77696.00092331468,685,32686.348394987224,12,6.176886912446719,17,1,2,4
41,85473.76437154526,654,17916.52066723169,36,16.155562818865636,14,1,2,2
41,82078.28183227332,677,31086.69734001097,45,13.843702836907632,8,1,1,1
27,107461.8205310144,655,35230.0836194089,43,14.17109348307598,16,1,1,2
48,96806.14922288943,505,24851.523748790725,30,17.433860076339634,14,1,1,3
39,74084.5624968048,508,19138.945840913693,35,19.303207822168936,15,1,2,3
54,80891.94050848237,472,31316.23915304696,35,13.149519010125887,10,0,1,3
37,92294.04051939132,559,22312.46754444285,40,15.030709366738538,21,1,2,3
33,82787.1061166118,600,25498.28068157225,39,12.647592588180844,27,1,1,3
30,92524.10807430766,480,25071.26540858477,40,18.412285979480927,16,1,2,2
39,66451.12317091708,470,31733.670100269945,40,12.048056890392909,28,1,2,4
44,50790.49878869373,574,32753.410959473294,34,16.92976026054544,20,1,0,2
43,131848.96174818237,531,16450.31764089966,44,20.01014841735071,21,1,1,2
44,68812.61814904792,605,26249.98426750323,31,14.897896125547444,15,1,2,3
38,64732.57922169141,640,24221.31848836827,34,17.970045558118308,17,1,1,2
36,73396.64009503038,553,28120.883932848417,40,17.605027988603226,18,1,2,3
34,90056.45796088841,681,21504.262002425137,43,12.271393561213957,16,1,2,3
43,87073.19441894171,580,30732.586336949906,35,17.192055947866987,22,1,2,3
50,80021.32693314532,581,26505.673483563125,29,13.468125707516894,19,1,2,2
45,46984.4857302256,468,35399.0367719918,28,13.653373283880828,15,0,2,3
34,94102.29702169202,535,39829.57680515408,46,16.03842131421124,18,1,1,2
56,64054.92113036219,470,26844.21275940058,50,21.408044604377896,23,1,1,4
49,75977.61573179567,548,29719.33062736697,33,15.045722093720428,28,1,1,3
46,67660.40512694448,596,5256.959431185912,36,12.35385837402968,24,0,2,3
40,92608.45820177816,608,27773.84602160053,34,13.659794917758813,22,1,1,2
37,100342.4252474021,539,10578.041565748044,44,14.675074273571797,20,0,2,2
49,80883.43317423643,596,19385.289336103902,29,10.924597380643428,10,1,2,3
43,67710.07974565978,613,31595.309214980265,33,16.787009412138264,23,1,2,3
35,78670.47671046789,702,29991.213233323582,35,15.793681759846026,28,1,2,3
39,74617.13165963787,570,23080.9996301776,37,16.507622126956598,19,0,2,3
42,46472.53756105554,508,35774.655393742105,39,13.990632303170866,24,1,1,3
45,87667.32989779471,612,22647.148232269632,47,12.97619482316173,21,1,1,2
50,80290.39340449916,434,29340.85705662154,27,15.709916948844684,15,1,1,3
44,101654.6150089256,557,22399.90262240272,39,15.255097663001214,15,1,1,3
60,62095.30992345729,483,33168.51154256034,22,12.344212532738611,20,1,1,2
32,96270.5892049424,537,23157.720830356677,35,18.67628183234797,15,1,1,2
31,87143.55364121169,734,29795.099938560597,35,8.596366984810762,21,1,2,4
57,82702.87450438048,478,30162.58796258574,42,19.805724556096376,23,1,1,4
44,115312.27374880218,528,34722.885085124995,45,16.836307824417425,33,1,1,3
49,66411.68878511201,495,14744.67319111825,36,10.891338383773377,20,1,2,4
44,59355.041294648814,506,18493.186595400257,37,11.780888049839804,16,1,2,3
42,97234.3573332374,572,31767.79144383849,37,14.813383323599172,17,1,1,3
36,127157.27855744572,607,20166.1323754198,29,12.523427137359889,14,0,2,3
39,93885.5595098245,644,23550.18834187346,33,17.553701035796706,17,1,1,2
44,57906.474699507504,610,19792.98809890696,35,17.388946204696907,12,1,1,2
38,98087.1962392412,498,17568.301469529222,42,16.375892127571348,7,1,2,2
47,115703.63256413623,614,22262.245301475108,42,16.650662853639606,17,1,2,3
48,90160.03092298243,507,23499.89221690337,34,16.0493508918171,17,1,2,2
25,88383.53994693018,693,21883.52383641189,37,19.24457534630762,15,1,2,3
32,100969.12929520414,483,25588.170510621854,26,11.884785715452864,11,1,2,3
53,55046.2154812755,492,26755.28666061687,32,15.555465940121788,23,0,2,3
38,116388.66890570124,558,29035.54140620434,40,10.823851871516425,11,1,1,4
37,79668.87263287556,630,28676.73187265333,25,11.42841478512616,18,1,2,3
46,71255.7003341007,709,24839.92231709844,31,13.52498017035112,26,1,2,3
46,78550.06336857166,520,26732.973746196865,43,17.84599463618678,22,1,1,4
48,91889.87948023956,539,19883.385262592623,33,15.755166818511045,13,1,1,3
59,63101.66271444598,537,25632.52864369427,34,19.05258883085475,17,0,1,3
48,54880.81148205039,573,17436.821175022775,38,14.717936025095195,14,1,2,2
40,64733.544196299576,578,28204.56939307,37,14.351236283384743,19,1,1,2
39,84256.22811868227,663,27659.50573272245,42,15.47117824243753,7,1,2,1
39,105796.2533734562,562,27538.02617688417,43,17.408735532072647,12,1,2,2
50,82364.64266908568,617,20378.46864337349,36,11.994615973549896,23,1,1,3
31,108296.44754580196,644,31216.153134794877,34,13.814476560165176,20,1,1,3
40,88424.6530258856,507,28775.903026134874,37,16.663506922423693,16,1,1,2
43,73116.18990857305,495,31923.65452094766,42,15.978628254763947,24,1,1,4
35,103250.38753612542,448,31164.76728183215,46,17.807655900781057,15,1,1,2
40,92897.17240072368,543,22970.71595865075,39,16.183323701150968,22,1,2,3
54,66371.9673297668,482,31582.750855427803,37,16.301918795365946,29,1,2,4
42,88753.78987099572,679,22575.58634906812,38,10.909948252809992,13,1,2,4
43,86830.03885861687,640,17563.808289212837,51,16.195787295312805,27,1,1,1
38,89558.36012134433,645,21523.27068306329,30,18.64090885654634,29,1,2,1
43,81123.0774264878,510,24367.021830105663,33,13.424947467887948,23,1,1,2
32,97430.53227289028,537,28931.04688223034,26,15.657176679852732,15,1,2,3
42,97834.76504041725,512,20086.26920173352,30,13.605309006768284,20,1,1,4
48,88009.41460273962,506,13894.3511916287,39,13.350209098857762,22,1,3,3
51,99830.1043987338,621,20628.622055511853,43,12.735973008270284,23,0,2,2
33,85395.5672375292,613,27518.988707445704,32,12.656776502235788,17,1,2,3
44,102014.10799843792,480,29673.87481591561,39,16.654199643306164,13,1,1,2
59,76796.58372847526,613,24158.60097832596,34,15.583291191104411,12,1,1,2
42,85546.2963550522,532,21822.06068461077,32,16.66361069158149,18,1,2,1
51,79361.77045863311,564,24288.461145652316,29,14.811142012795054,20,1,2,2
41,118589.76521701716,590,29509.788679302263,38,12.477360817224673,13,1,2,3
37,113685.43444230912,594,28803.569804963285,24,13.989615679224991,20,1,2,3
49,88707.21368951161,553,25051.036695827115,36,14.421713593028942,14,1,2,3
26,94759.95201397804,585,30557.87478948775,42,14.39793246632014,17,1,2,3
47,85757.39159286917,599,15946.516450287882,31,15.156336490874695,15,1,1,2
54,50125.907592066935,534,28344.911541132864,33,19.407439686724917,22,0,1,3
35,99936.5679671928,681,24569.188911602992,43,16.12500719257918,22,1,2,3
47,91421.67842073966,600,17236.1079753444,39,16.17827076554974,18,1,2,2
34,94051.04166151054,629,15832.322481659836,39,18.56102839555041,10,1,2,3
57,110580.12157547176,612,19955.333117802325,38,12.9290271313319,26,1,1,2
31,102513.79538488058,758,33716.09215321306,29,10.72089706192131,19,1,2,4
