LPC_outlet_temperature,HPC_outlet_temperature,LPT_outlet_temperature,Bypass_duct_pressure,HPC_outlet_pressure,Physical_fan_speed,Physical_core_speed,HPC_outlet_static_pressure,Fuel_flow_ratio,Corrected_fan_speed,Bypass_ratio,Bleed_enthalpy,HPT_cool_air_flow,LPT_cool_air_flow,Maintenance_Status
642.27,1583.78,1406.21,21.61,553.16,2388.07,9059.73,47.31,521.98,2388.01,8.4371,392,38.89,23.4298,0
642.63,1588.16,1408.81,21.61,553.31,2388.09,9042.25,47.62,521.64,2388.13,8.4142,391,38.78,23.3072,0
642.31,1587.55,1399.32,21.61,554.3,2388.01,9055.29,47.33,522.13,2388.02,8.3834,392,38.91,23.3388,0
642.39,1587.43,1405.09,21.61,552.78,2388.05,9055.76,47.24,522.12,2388.08,8.4108,393,38.91,23.3074,0
643.04,1591.23,1409.11,21.61,553.43,2388.16,9045.26,47.59,521.44,2388.13,8.4269,394,38.92,23.2344,0
642.34,1592.64,1403.44,21.61,553.76,2388.0,9061.51,47.24,522.01,2388.03,8.4416,393,39.13,23.3372,0
643.29,1594.18,1418.97,21.61,553.72,2388.11,9062.92,47.61,520.81,2388.06,8.4388,393,38.73,23.2281,0
642.82,1590.69,1409.08,21.61,552.52,2388.2,9053.29,47.72,521.25,2388.13,8.4293,395,38.69,23.0843,1
642.42,1583.89,1411.2,21.61,552.9,2388.12,9076.32,47.71,521.6,2388.11,8.4695,393,38.62,23.2846,1
643.51,1593.18,1420.27,21.61,552.28,2388.18,9050.81,47.95,520.43,2388.18,8.4812,394,38.61,23.2711,1
642.8,1591.32,1412.36,21.61,553.58,2388.11,9049.96,47.62,521.89,2388.09,8.4514,392,38.87,23.3102,0
642.32,1588.14,1405.95,21.61,554.27,2388.05,9062.51,47.11,522.5,2387.98,8.4147,392,38.96,23.3704,0
642.53,1585.47,1397.34,21.61,554.41,2388.06,9069.18,47.17,522.67,2388.04,8.431,391,39.07,23.4389,0
642.82,1589.72,1409.9,21.61,553.86,2388.13,9045.49,47.47,521.17,2388.1,8.471,391,39.05,23.4174,0
642.46,1581.75,1400.67,21.61,553.71,2388.05,9062.22,47.29,522.29,2388.07,8.3862,392,38.95,23.3298,0
642.19,1596.67,1413.72,21.61,553.4,2388.14,9061.71,47.3,521.4,2388.1,8.4105,393,38.84,23.3006,1
642.46,1583.49,1401.41,21.61,554.13,2388.1,9060.61,47.32,521.4,2388.05,8.4414,393,38.92,23.4095,0
642.36,1583.49,1405.88,21.61,552.75,2388.11,9044.92,47.49,521.63,2388.16,8.4364,392,38.82,23.2695,0
642.47,1590.93,1414.16,21.61,553.14,2388.1,9040.58,47.58,521.28,2388.17,8.4503,393,38.84,23.238,1
642.0,1584.32,1398.63,21.61,554.7,2388.0,9053.82,47.33,522.16,2387.97,8.3777,391,39.01,23.3902,0
642.67,1586.53,1400.19,21.61,553.9,2388.07,9059.52,47.45,521.68,2388.07,8.4171,392,38.78,23.3676,0
641.8,1589.79,1411.88,21.61,553.64,2388.14,9057.41,47.57,521.65,2388.14,8.4555,392,38.76,23.1816,0
642.16,1582.33,1395.67,21.61,555.04,2388.01,9060.79,47.24,522.26,2388.01,8.4383,393,38.95,23.4486,0
642.32,1592.11,1407.08,21.61,553.23,2388.06,9041.88,47.45,521.35,2388.06,8.4123,393,38.83,23.2338,0
642.34,1591.16,1408.01,21.61,554.45,2388.07,9057.05,47.33,521.17,2388.1,8.4087,394,38.78,23.3443,0
642.19,1581.96,1403.64,21.61,554.76,2388.08,9066.15,47.4,521.59,2387.99,8.3836,392,38.95,23.4561,0
642.63,1600.35,1413.54,21.61,553.59,2388.06,9066.08,47.54,521.5,2388.12,8.4146,394,38.75,23.2756,1
642.66,1593.98,1402.92,21.61,553.18,2388.12,9062.01,47.44,521.97,2388.1,8.435,393,38.89,23.3077,1
642.5,1598.19,1413.78,21.61,553.99,2388.13,9060.82,47.46,521.2,2388.09,8.4365,393,38.81,23.3671,0
642.22,1580.01,1393.84,21.61,554.43,2388.03,9055.6,47.19,522.09,2388.03,8.4166,391,38.97,23.3679,0
642.76,1582.4,1402.7,21.61,553.71,2388.02,9062.42,47.34,522.31,2388.06,8.4059,393,38.9,23.316,0
642.5,1595.33,1414.26,21.61,553.35,2388.15,9044.75,47.66,520.7,2388.12,8.4577,394,38.68,23.2261,0
642.44,1589.78,1406.0,21.61,553.47,2388.1,9055.99,47.31,521.32,2388.09,8.4148,393,39.28,23.3804,0
642.6,1584.13,1397.59,21.61,554.08,2388.02,9064.41,47.36,521.77,2388.07,8.382,394,38.97,23.2231,1
643.14,1594.27,1409.37,21.61,553.2,2388.11,9050.92,47.56,521.55,2388.13,8.449,391,38.93,23.4225,0
642.82,1591.56,1420.11,21.61,552.23,2388.14,9076.23,47.82,521.18,2388.11,8.469,394,38.64,23.1663,1
642.64,1583.62,1411.1,21.61,553.15,2388.08,9078.33,47.5,521.06,2388.14,8.4735,394,38.76,23.2222,1
642.62,1597.18,1406.09,21.61,553.53,2388.08,9066.98,47.85,520.85,2388.07,8.4239,393,38.8,23.3166,1
642.53,1590.3,1399.8,21.61,553.05,2388.09,9064.47,47.47,521.71,2388.08,8.4296,392,38.83,23.3589,0
642.86,1590.87,1415.69,21.61,553.1,2388.06,9056.77,47.53,521.59,2388.13,8.4553,394,38.94,23.3709,0
643.26,1586.87,1410.93,21.61,553.82,2388.12,9041.37,47.23,521.5,2388.08,8.4431,394,38.77,23.2905,0
642.23,1590.29,1402.01,21.61,553.58,2387.99,9093.95,47.48,522.02,2388.03,8.4146,392,38.87,23.3218,1
642.52,1581.87,1391.43,21.61,554.26,2388.07,9048.51,47.29,522.57,2388.08,8.4112,392,38.82,23.4921,0
642.29,1583.3,1398.47,21.61,554.5,2388.07,9053.81,47.31,522.27,2388.02,8.3723,391,39.06,23.3997,0
642.53,1595.13,1407.73,21.61,553.74,2388.07,9048.68,47.35,521.75,2388.07,8.4241,396,39.01,23.4086,1
642.31,1591.06,1393.82,21.61,554.35,2388.01,9064.27,47.14,522.35,2387.98,8.3862,391,39.09,23.4441,0
642.74,1594.35,1401.82,21.61,552.77,2388.07,9064.76,47.52,521.78,2388.08,8.4548,392,38.74,23.2168,0
642.14,1580.05,1399.4,21.61,554.27,2388.02,9048.2,47.21,522.86,2387.97,8.419,391,39.16,23.4813,0
642.1,1580.86,1398.83,21.61,554.46,2388.05,9068.15,47.24,522.06,2388.02,8.3365,391,38.83,23.3948,0
641.9,1581.26,1398.37,21.61,554.3,2388.03,9059.26,47.42,522.2,2388.01,8.3871,394,38.84,23.3401,0
642.3,1592.74,1400.43,21.61,552.9,2388.05,9057.17,47.33,521.67,2388.0,8.4107,390,38.93,23.3784,0
642.29,1578.38,1396.15,21.61,554.87,2388.03,9067.86,47.16,522.49,2388.0,8.3916,392,39.06,23.5014,0
642.49,1589.68,1408.68,21.61,552.74,2388.08,9080.72,47.37,521.79,2388.04,8.4085,393,38.66,23.2487,1
642.39,1587.44,1410.37,21.61,553.86,2388.13,9037.91,47.47,521.82,2388.1,8.4402,394,38.88,23.3426,1
642.67,1589.58,1405.4,21.61,553.76,2388.04,9065.09,47.38,521.21,2388.05,8.4364,393,38.86,23.2378,0
642.64,1579.5,1398.73,21.61,553.92,2388.05,9060.99,47.38,522.49,2388.03,8.3787,391,38.97,23.4836,0
642.81,1598.27,1412.93,21.61,553.41,2388.08,9070.64,47.53,521.02,2388.07,8.4413,394,38.7,23.2145,2
642.52,1592.28,1415.45,21.61,553.4,2388.1,9060.35,47.47,521.58,2388.08,8.4116,394,38.94,23.3304,1
642.59,1595.2,1407.2,21.61,553.7,2388.1,9059.08,47.54,521.04,2388.11,8.4128,394,38.77,23.37,0
642.36,1585.16,1409.04,21.61,553.55,2388.04,9063.13,47.51,521.75,2388.03,8.4138,392,38.87,23.293,1
642.66,1591.3,1406.98,21.61,553.61,2388.15,9054.87,47.63,521.17,2388.09,8.4489,393,38.79,23.2675,0
642.15,1580.93,1402.4,21.6,554.88,2387.98,9059.04,46.99,523.04,2388.03,8.3544,392,38.9,23.4828,0
641.83,1592.16,1400.57,21.61,554.15,2388.01,9060.67,47.37,521.27,2388.06,8.4255,393,38.74,23.3521,1
642.41,1579.73,1406.31,21.61,553.7,2388.05,9057.23,47.28,521.96,2388.05,8.4169,392,38.98,23.3491,0
642.2,1593.52,1396.08,21.61,554.37,2388.07,9045.62,47.4,522.19,2388.0,8.4065,390,39.05,23.411,0
643.46,1589.91,1407.67,21.61,553.68,2388.11,9053.88,47.42,521.76,2388.06,8.4438,393,38.83,23.2739,0
641.92,1579.32,1401.24,21.61,554.12,2388.0,9070.73,47.32,522.3,2388.01,8.4135,392,38.96,23.4945,0
642.91,1590.54,1402.89,21.61,553.11,2388.05,9066.16,47.63,521.17,2388.16,8.421,393,38.78,23.2184,0
641.91,1590.36,1402.62,21.61,553.0,2388.1,9049.76,47.38,522.04,2388.1,8.4487,391,39.03,23.2562,0
642.16,1591.65,1406.84,21.61,553.6,2388.03,9069.6,47.46,522.12,2388.04,8.3991,394,38.63,23.4098,0
641.92,1589.11,1401.89,21.61,554.68,2388.04,9057.33,47.11,522.7,2388.05,8.4376,392,38.98,23.334,0
642.43,1591.92,1409.06,21.61,554.14,2388.07,9050.64,47.49,521.36,2388.14,8.4151,393,38.99,23.3045,0
642.42,1580.82,1393.84,21.61,554.33,2388.05,9058.33,47.23,522.77,2388.0,8.3966,393,38.98,23.4048,0
642.15,1578.08,1398.18,21.61,554.18,2388.0,9060.01,47.05,522.2,2387.98,8.4112,393,39.13,23.3571,0
641.88,1586.23,1402.63,21.61,553.82,2388.03,9066.22,47.36,521.54,2388.03,8.4338,393,38.93,23.2535,0
642.49,1586.45,1409.1,21.61,553.59,2388.1,9051.13,47.58,521.62,2388.11,8.3757,394,39.05,23.3561,1
642.09,1581.32,1402.33,21.61,554.33,2388.0,9057.02,47.15,522.59,2388.05,8.4209,391,38.95,23.3136,0
642.41,1589.23,1410.08,21.61,552.99,2388.1,9056.26,47.57,521.05,2388.13,8.4249,394,38.75,23.2869,0
642.38,1580.28,1402.87,21.61,555.11,2388.0,9071.64,47.18,522.39,2388.07,8.4054,392,38.9,23.4073,0
642.63,1590.84,1408.48,21.61,553.0,2388.12,9043.37,47.56,521.92,2388.12,8.4614,394,38.64,23.2522,1
642.27,1588.82,1408.5,21.61,553.57,2388.15,9035.05,47.2,521.44,2388.13,8.4183,394,38.89,23.3006,0
642.62,1596.33,1404.55,21.61,554.18,2388.08,9066.13,47.44,521.55,2388.07,8.4139,392,39.04,23.2598,0
641.89,1582.05,1399.41,21.61,554.88,2387.98,9063.7,47.15,522.36,2388.01,8.3703,391,39.27,23.4459,0
642.4,1587.35,1397.83,21.61,554.0,2388.02,9060.36,47.35,522.57,2388.07,8.4298,393,39.06,23.3494,1
642.75,1585.32,1404.53,21.61,554.39,2388.02,9073.28,47.17,522.07,2388.05,8.3993,392,38.86,23.2632,0
642.18,1583.13,1411.3,21.61,554.06,2388.01,9054.89,47.44,522.0,2388.05,8.4185,391,38.95,23.3195,1
642.15,1586.6,1409.25,21.61,553.51,2388.06,9045.41,47.35,521.59,2388.04,8.4308,393,38.97,23.3815,1
642.23,1580.34,1392.83,21.61,554.45,2388.03,9055.41,47.04,522.45,2388.02,8.4199,392,38.92,23.4962,0
642.32,1587.4,1403.12,21.61,553.79,2388.05,9050.96,47.35,521.88,2388.14,8.457,392,39.06,23.452,0
641.97,1586.1,1397.02,21.61,554.29,2388.03,9069.78,46.97,522.18,2387.98,8.3953,394,39.04,23.3796,0
642.0,1586.87,1396.28,21.61,554.15,2388.02,9062.66,47.2,522.27,2388.05,8.413,390,38.95,23.4661,1
642.19,1590.14,1408.26,21.61,553.58,2388.1,9048.49,47.44,521.35,2388.08,8.4788,394,38.76,23.3977,0
642.5,1589.82,1411.11,21.61,554.06,2388.06,9047.44,47.4,521.78,2388.14,8.4465,390,39.14,23.3888,1
642.22,1586.35,1396.42,21.61,553.73,2387.98,9067.8,47.25,522.17,2388.07,8.4315,393,39.0,23.3964,0
642.36,1587.43,1405.78,21.61,553.63,2388.1,9046.28,47.51,521.73,2388.1,8.4532,392,38.83,23.2707,1
642.36,1578.24,1400.55,21.6,554.64,2388.03,9062.13,47.17,521.82,2388.01,8.4172,391,39.21,23.3449,0
642.2,1597.03,1407.74,21.61,553.74,2388.09,9048.2,47.31,521.17,2388.09,8.4022,394,38.99,23.1784,0
642.76,1591.29,1400.61,21.61,554.79,2388.06,9061.07,47.42,522.24,2388.07,8.4209,393,38.84,23.4881,0
642.54,1580.09,1398.89,21.61,553.79,2388.13,9059.83,47.43,521.45,2388.01,8.4359,392,38.87,23.4736,1
643.01,1593.74,1407.3,21.61,552.93,2388.14,9049.45,47.52,521.02,2388.1,8.4573,392,38.78,23.2635,2
642.21,1580.18,1393.68,21.61,554.94,2388.02,9060.01,47.23,523.14,2388.04,8.4168,392,38.92,23.404,0
642.58,1597.01,1412.54,21.61,553.18,2388.13,9040.91,47.71,521.31,2388.15,8.4738,394,38.86,23.2843,1
642.44,1593.23,1413.65,21.61,553.35,2388.13,9046.5,47.51,520.9,2388.15,8.4423,393,38.67,23.2188,0
642.59,1580.0,1407.56,21.61,553.29,2388.1,9041.93,47.48,521.7,2388.1,8.4499,393,38.85,23.3694,0
642.77,1591.86,1401.24,21.61,553.64,2388.07,9062.89,47.66,521.83,2388.11,8.4243,393,38.91,23.4608,0
642.24,1586.54,1401.94,21.6,553.37,2388.07,9057.65,47.38,521.68,2388.06,8.4212,391,38.96,23.3953,0
642.37,1595.2,1404.73,21.61,553.49,2388.05,9066.63,47.43,521.57,2388.08,8.4365,393,39.03,23.3669,0
642.28,1581.75,1400.64,21.61,554.54,2388.05,9049.61,47.15,521.4,2388.01,8.434,392,38.94,23.4787,0
642.64,1590.03,1407.13,21.61,553.43,2388.11,9051.09,47.48,520.7,2388.11,8.4393,393,38.71,23.3006,0
642.84,1585.23,1400.86,21.61,553.55,2388.1,9055.09,47.36,521.41,2388.06,8.4358,391,38.89,23.2724,0
641.38,1590.93,1390.62,21.61,554.48,2388.05,9063.21,47.38,522.2,2388.04,8.4068,391,38.97,23.3878,0
641.72,1574.96,1385.75,21.61,555.05,2387.99,9055.7,47.16,522.59,2387.98,8.3635,392,39.25,23.5316,0
642.27,1587.7,1410.37,21.61,553.53,2388.11,9052.91,47.49,521.37,2388.14,8.4771,393,38.77,23.2959,1
642.31,1590.33,1401.8,21.61,553.64,2388.02,9059.1,47.4,522.13,2388.06,8.4113,393,38.84,23.2872,0
642.11,1586.56,1402.89,21.61,554.5,2387.99,9062.6,47.32,522.24,2388.0,8.4038,390,39.05,23.4369,0
642.23,1583.85,1394.9,21.61,554.96,2388.01,9054.46,47.12,522.76,2387.99,8.4077,390,38.95,23.3631,0
642.29,1593.2,1405.49,21.61,553.87,2388.07,9066.89,47.42,521.37,2388.14,8.405,392,38.8,23.2939,0
641.73,1579.41,1398.7,21.61,554.76,2388.02,9065.94,47.2,522.09,2387.96,8.4425,391,38.95,23.3515,0
642.16,1590.84,1405.96,21.61,554.26,2388.0,9055.5,47.47,521.8,2388.07,8.3907,392,38.76,23.2123,0
642.5,1586.95,1408.43,21.61,553.71,2388.11,9041.62,47.55,520.62,2388.15,8.4238,394,38.87,23.3344,0
641.95,1586.64,1401.3,21.61,554.54,2388.09,9062.77,47.27,522.31,2387.99,8.4142,392,38.92,23.3298,1
641.94,1585.62,1395.47,21.61,553.89,2388.02,9053.15,47.05,522.54,2387.99,8.3942,390,39.27,23.3769,0
642.48,1592.5,1405.73,21.61,554.4,2388.06,9059.23,47.2,521.73,2388.03,8.4128,393,39.04,23.2623,1
642.44,1582.96,1394.26,21.61,555.06,2388.01,9051.7,47.22,522.87,2388.03,8.3977,391,38.99,23.4053,0
642.57,1596.7,1400.16,21.61,554.13,2388.02,9059.16,47.51,521.52,2388.06,8.429,393,38.84,23.2388,0
642.85,1593.74,1421.59,21.61,552.63,2388.2,9043.59,47.72,520.85,2388.2,8.4902,393,38.54,23.2272,1
642.92,1589.88,1403.38,21.61,553.66,2388.12,9059.72,47.54,521.55,2388.11,8.4359,392,38.76,23.2917,0
642.58,1593.2,1406.97,21.61,553.33,2388.16,9062.68,47.63,522.23,2388.08,8.4103,394,38.92,23.3384,1
642.62,1582.75,1411.83,21.61,553.92,2388.06,9050.21,47.28,521.23,2388.07,8.4065,391,38.85,23.4505,0
642.02,1588.7,1407.64,21.61,553.5,2388.03,9061.9,47.37,522.29,2388.1,8.436,392,38.85,23.2803,1
642.84,1593.7,1416.95,21.61,552.88,2388.09,9063.88,47.74,521.26,2388.12,8.4708,395,38.87,23.2588,1
642.58,1585.89,1405.28,21.61,552.67,2388.11,9046.73,47.53,521.65,2388.15,8.3894,393,38.74,23.3478,0
642.49,1585.24,1398.72,21.61,554.66,2388.01,9063.05,47.25,522.28,2387.98,8.387,391,38.93,23.3529,0
642.29,1584.9,1401.27,21.61,553.96,2388.05,9051.07,47.45,522.15,2388.07,8.3975,392,39.04,23.3479,0
642.5,1594.74,1405.12,21.61,553.48,2388.11,9048.38,47.61,521.66,2388.12,8.4454,393,38.78,23.3277,0
641.87,1589.89,1404.66,21.61,553.34,2388.03,9044.83,47.45,522.17,2388.09,8.4071,392,38.91,23.3925,0
642.56,1587.27,1409.68,21.61,553.23,2388.11,9064.08,47.47,521.8,2388.08,8.4064,394,38.86,23.3192,1
642.94,1590.4,1410.7,21.61,554.19,2388.17,9050.29,47.63,521.44,2388.11,8.4677,394,38.77,23.2141,0
642.77,1590.73,1418.79,21.61,552.61,2388.21,9038.88,47.78,520.55,2388.14,8.4563,393,38.87,23.1385,2
642.17,1587.07,1404.48,21.61,554.29,2388.08,9060.12,47.38,522.31,2388.05,8.4276,391,38.91,23.3862,0
641.96,1583.55,1404.97,21.61,554.5,2388.05,9057.59,47.28,522.32,2388.06,8.4102,391,39.02,23.4268,0
643.2,1590.71,1402.66,21.61,553.72,2388.13,9055.8,47.47,521.29,2388.06,8.4388,393,39.1,23.3315,1
642.11,1588.59,1403.23,21.61,554.31,2388.04,9056.3,47.21,522.14,2388.03,8.3887,391,38.86,23.4492,0
642.99,1593.48,1414.22,21.61,553.05,2388.13,9064.02,47.64,520.83,2388.12,8.4391,394,38.74,23.303,1
642.09,1592.03,1402.35,21.61,553.62,2388.07,9062.12,47.31,522.07,2388.07,8.4306,393,38.89,23.3541,0
642.17,1580.93,1397.45,21.61,553.84,2388.06,9054.82,47.23,521.91,2388.07,8.4029,392,38.99,23.3634,0
641.85,1580.37,1403.66,21.61,553.63,2388.05,9052.27,47.33,521.56,2388.09,8.4005,393,38.97,23.4149,0
642.58,1589.58,1411.02,21.61,554.45,2388.11,9057.41,47.47,521.82,2388.14,8.4152,393,38.83,23.3566,0
642.73,1590.24,1405.31,21.61,555.09,2388.13,9055.68,47.13,521.91,2388.04,8.3772,391,39.0,23.4601,0
642.57,1585.51,1403.25,21.61,553.13,2388.1,9050.17,47.36,521.62,2388.07,8.429,392,38.82,23.3514,1
643.02,1589.08,1411.61,21.61,552.92,2388.07,9066.37,47.57,521.37,2388.07,8.4747,393,38.67,23.1994,0
641.85,1582.88,1396.31,21.61,553.95,2387.98,9068.19,47.12,522.53,2387.96,8.4095,390,38.94,23.4388,0
642.09,1588.22,1404.37,21.61,554.3,2388.03,9069.89,47.51,521.47,2388.05,8.4147,394,38.97,23.3703,0
642.83,1598.57,1412.15,21.61,553.19,2388.1,9054.32,47.57,521.34,2388.13,8.4659,392,38.94,23.2373,0
642.74,1586.57,1400.16,21.61,553.73,2388.17,9041.03,47.51,520.86,2388.14,8.4506,392,38.84,23.3172,0
642.23,1583.8,1399.63,21.61,554.04,2387.99,9069.02,47.11,522.44,2388.0,8.3937,391,39.14,23.5011,0
642.84,1589.97,1399.76,21.61,553.87,2388.04,9069.57,47.3,521.28,2388.02,8.4023,392,38.87,23.3338,1
642.76,1586.44,1406.2,21.6,553.88,2388.02,9061.2,47.17,521.95,2388.02,8.381,390,38.95,23.3367,0
641.69,1585.5,1403.44,21.61,554.03,2388.0,9064.04,47.23,522.25,2388.03,8.4298,391,38.89,23.4647,0
642.06,1602.52,1400.5,21.61,554.61,2388.07,9070.08,47.46,521.5,2388.09,8.4487,392,38.89,23.3902,1
642.18,1589.59,1392.94,21.61,554.97,2388.03,9053.67,47.2,522.69,2388.0,8.3387,390,39.08,23.406,0
642.06,1585.51,1404.58,21.61,553.62,2388.05,9054.82,47.47,521.72,2388.02,8.4268,390,38.98,23.3993,0
642.86,1586.84,1410.11,21.61,552.97,2388.1,9067.84,47.6,521.54,2388.16,8.4293,393,38.76,23.2791,0
642.23,1588.66,1404.97,21.61,553.61,2388.17,9068.44,47.51,521.4,2388.08,8.4651,394,38.75,23.2431,1
642.0,1585.31,1396.87,21.61,554.39,2388.02,9056.03,47.37,522.19,2388.01,8.3978,392,39.1,23.4013,0
642.6,1583.21,1405.55,21.61,554.18,2388.03,9050.81,47.17,521.82,2387.99,8.4418,392,39.0,23.3785,0
641.48,1579.48,1398.05,21.61,554.76,2388.04,9053.26,47.11,522.59,2387.99,8.4149,392,39.09,23.4383,0
642.44,1590.79,1412.71,21.61,554.09,2388.11,9050.18,47.6,521.1,2388.13,8.431,393,38.82,23.3856,0
642.03,1581.53,1395.38,21.61,555.19,2388.04,9057.12,47.28,522.34,2387.98,8.4081,391,39.07,23.3026,0
641.78,1585.71,1401.01,21.61,555.61,2388.01,9058.28,47.04,522.14,2388.01,8.3638,392,39.16,23.3596,0
643.08,1593.15,1401.46,21.61,553.45,2388.03,9046.37,47.67,521.36,2388.16,8.4824,394,39.0,23.3592,0
641.79,1588.95,1405.96,21.61,554.19,2388.02,9060.94,47.26,521.94,2387.98,8.4642,393,38.94,23.4213,0
641.84,1587.58,1414.87,21.61,553.53,2388.02,9069.73,47.46,521.35,2388.06,8.4667,393,38.84,23.2138,1
642.48,1576.5,1392.82,21.61,554.63,2387.97,9068.63,46.97,522.78,2387.99,8.3735,390,39.01,23.41,0
642.36,1586.95,1396.92,21.61,554.64,2388.01,9074.25,47.12,522.82,2388.03,8.3844,391,38.97,23.3773,0
642.41,1591.15,1416.14,21.61,552.88,2388.16,9056.3,47.51,521.09,2388.1,8.4127,392,38.93,23.2002,0
642.27,1587.04,1407.03,21.61,554.09,2388.02,9069.43,47.29,521.81,2388.01,8.449,393,38.98,23.4116,0
642.24,1592.3,1402.84,21.61,554.28,2388.09,9052.07,47.49,521.43,2388.09,8.4107,393,38.93,23.3093,0
642.65,1590.89,1409.85,21.61,553.61,2388.16,9043.84,47.56,521.17,2388.17,8.4433,393,38.99,23.4086,0
642.16,1590.36,1406.15,21.61,553.35,2388.05,9051.31,47.25,522.21,2388.06,8.4408,393,38.71,23.2618,0
642.76,1590.81,1405.7,21.61,553.14,2388.06,9063.43,47.57,521.67,2388.12,8.4105,393,38.92,23.2483,1
641.48,1589.91,1397.3,21.61,554.94,2387.98,9058.09,47.17,522.45,2387.99,8.4053,393,39.2,23.3896,0
642.21,1584.92,1397.61,21.61,553.39,2388.04,9055.85,47.45,521.28,2388.08,8.4149,393,38.82,23.3288,0
642.49,1590.54,1399.01,21.61,554.54,2387.95,9060.16,47.15,522.16,2388.01,8.3868,391,38.93,23.3905,0
642.44,1589.24,1416.54,21.61,553.12,2388.03,9070.84,47.32,521.79,2388.02,8.4086,392,38.86,23.3714,0
642.53,1581.2,1400.72,21.61,554.74,2388.0,9059.33,47.12,521.86,2388.02,8.4186,392,38.97,23.3733,0
642.95,1596.11,1413.69,21.61,552.9,2388.12,9053.91,47.57,521.0,2388.07,8.4508,393,38.57,23.2565,0
642.34,1587.55,1400.21,21.61,554.67,2388.06,9059.34,47.3,522.49,2388.01,8.4298,393,39.1,23.4033,0
642.19,1597.37,1406.76,21.61,554.27,2388.07,9078.81,47.76,521.78,2388.08,8.4275,394,38.9,23.2221,1
642.08,1584.02,1401.03,21.61,553.46,2388.1,9061.73,47.35,521.89,2388.03,8.4493,392,38.93,23.3024,1
641.93,1588.58,1402.26,21.61,554.39,2388.08,9053.22,47.25,521.61,2388.06,8.4303,392,39.05,23.422,0
642.57,1591.78,1406.33,21.61,552.87,2388.07,9053.86,47.43,521.37,2388.08,8.455,393,38.68,23.3068,0
642.43,1586.15,1406.39,21.61,553.89,2388.18,9051.34,47.4,521.64,2388.11,8.4362,394,38.73,23.3519,0
641.63,1584.2,1396.97,21.61,554.13,2388.06,9044.22,47.14,522.26,2388.02,8.4146,392,38.87,23.3176,0
642.55,1585.72,1406.68,21.61,553.88,2388.14,9046.28,47.68,521.85,2388.05,8.435,392,38.72,23.3284,0
642.26,1587.05,1409.2,21.61,553.94,2388.05,9059.25,47.57,521.74,2388.0,8.4508,394,38.92,23.353,0
642.27,1589.27,1391.25,21.6,554.02,2388.01,9052.24,47.22,522.44,2387.99,8.3427,394,39.0,23.3445,0
642.26,1589.8,1402.05,21.61,554.06,2388.03,9063.49,47.43,522.52,2387.99,8.4403,391,39.07,23.3656,0
642.27,1594.57,1400.94,21.61,554.19,2388.06,9064.52,47.37,521.95,2388.02,8.4053,392,38.88,23.4217,0
642.59,1589.7,1407.57,21.61,553.56,2388.06,9058.31,47.49,521.32,2388.11,8.406,393,38.86,23.222,0
642.78,1595.76,1406.17,21.61,553.87,2388.11,9036.02,47.51,521.91,2388.14,8.4289,393,38.74,23.2731,0
642.61,1598.09,1417.13,21.61,552.82,2388.13,9047.88,47.58,521.46,2388.14,8.4427,393,38.67,23.3683,0
642.29,1582.46,1392.49,21.61,554.5,2387.96,9063.61,47.28,522.26,2387.98,8.3982,392,39.2,23.4601,0
642.04,1580.39,1391.4,21.61,554.69,2387.95,9061.52,47.04,522.32,2388.04,8.4007,391,39.04,23.4487,0
642.33,1584.72,1401.56,21.61,555.09,2388.0,9082.51,47.27,522.2,2388.07,8.4223,392,38.92,23.3578,0
642.24,1590.06,1406.45,21.61,553.88,2388.13,9054.91,47.33,522.13,2388.14,8.425,393,38.97,23.3445,1
642.7,1588.7,1409.12,21.61,552.17,2388.2,9049.69,47.75,521.08,2388.16,8.4273,393,38.6,23.394,0
641.87,1592.34,1407.17,21.61,552.88,2388.05,9052.72,47.67,520.87,2388.13,8.4641,393,38.84,23.2188,0
642.06,1589.26,1396.57,21.61,554.52,2388.03,9058.34,47.72,521.6,2388.09,8.4261,391,38.89,23.3266,1
642.6,1585.73,1413.71,21.61,553.42,2388.13,9045.67,47.81,521.4,2388.12,8.4884,393,38.8,23.3388,1
642.59,1594.85,1398.24,21.61,554.5,2388.02,9069.76,47.14,522.25,2387.92,8.4059,390,38.84,23.3499,0
642.27,1588.76,1405.84,21.61,553.68,2388.08,9061.28,47.49,521.78,2388.08,8.4236,393,38.93,23.2735,0
642.44,1584.88,1399.16,21.61,554.09,2387.96,9060.72,47.31,522.52,2388.03,8.4078,391,38.83,23.4616,0
642.64,1593.92,1409.27,21.61,553.4,2388.13,9039.49,47.62,521.27,2388.12,8.4017,392,38.7,23.3041,1
642.92,1590.97,1415.45,21.61,553.79,2388.08,9063.72,47.56,521.56,2388.12,8.4401,393,38.66,23.2036,0
642.72,1594.25,1401.01,21.61,553.45,2388.1,9056.38,47.29,521.71,2388.07,8.4197,392,38.95,23.2721,1
641.95,1587.77,1408.32,21.61,554.15,2388.06,9062.85,47.21,521.48,2388.1,8.3991,393,38.65,23.4807,0
642.3,1591.12,1406.26,21.61,553.95,2388.06,9056.48,47.49,521.33,2388.07,8.4492,392,38.9,23.299,0
642.29,1589.32,1401.53,21.61,553.71,2388.09,9070.09,47.38,521.22,2388.06,8.4364,392,38.86,23.2834,0
642.46,1585.34,1402.43,21.61,553.63,2388.01,9056.24,47.48,521.56,2387.97,8.4073,391,38.87,23.2987,0
